-82.57800044142137 -70.51300044142135 -30.000000441421356
-0.00044715018913811587-0.0004145097242117034j 6.533348358025823e-05-6.353628443439176e-07j -4.4733068343868786e-05-2.2462124491335537e-05j
-0.00035833670810744096-0.0005624573931586969j 4.461797479393974e-05+8.84805638396942e-06j 1.1602786976121963e-05-5.746094480266216e-05j
-0.00022815593366598205-0.0006188463612103171j 9.477707058823243e-05+4.807411591261424e-05j 4.212904897441526e-05-6.13033203848713e-05j
-0.00011859028338458295-0.0005567043774461699j 6.565540515312564e-05+0.00010463086070649501j 0.00010854257669435331-0.00012628606174575746j
0.00012549792214323907-0.0007867911143732126j -4.767836248491261e-07+0.00022150140257474349j 0.0001685508941787116-6.497022783643954e-05j
-0.0001338525279593699-0.000849300863538656j 0.00014481539004457025+0.00014444433534480962j 0.0001722462029959577-0.0005669047922906986j
-0.00013677839159200846+3.5293112724769605e-05j 8.673908437683234e-05-8.882945292534159e-05j 0.00011239470480607024-3.58910407983253e-05j
-6.89280686297736e-05+0.0001634342821365266j -1.3074411818865363e-05-9.903207931071434e-05j 7.833384291959804e-06-3.987464478344191e-05j
4.063306121572036e-06+7.270933771350276e-06j -4.826443788385417e-06-8.636511300330013e-06j 0.00013680462785253358+0.00022206160584655553j
4.452961079712586e-12+3.419195191876286e-12j 7.88339750547508e-13+7.393855057705921e-13j 8.828224307460026e-05-1.5026370415999322e-05j
-3.914830451745232e-05-4.758775013431245e-05j -2.5949056942927325e-06-4.2581677762687485e-06j 2.8967635685269793e-05+1.175474092120309e-05j
3.692417581699056e-05+2.316728047469041e-05j -8.835344454201023e-06-4.219783011796223e-07j -5.6979990724547835e-05+5.803677806797229e-06j
0.00011505538832123342+0.00016313195739298738j -6.509787780427823e-05-8.673617049136192e-05j -5.1776974876396637e-05-3.9061760994582505e-05j
-3.0478288624107126e-05+0.00021826947522835094j 1.599435940544362e-05-0.00020120169796643145j 3.997144001565488e-05+1.0440649879440696e-05j
-9.147284816579718e-05+6.510830785593354e-05j 0.00011204811079534711-0.00014045864959597243j 5.391739830713299e-05-2.222087906628598e-05j
-0.00019416318276509908+0.00011184015907429127j 0.00010588564933753623+7.241635540428017e-06j -6.01042907189136e-05+9.287999994875595e-05j
-0.00023039587253956961-2.6107259379712705e-05j 0.0001859056983605792+7.586218210276256e-05j -5.0024150821153744e-05+4.350286294074331e-05j
-0.0001827048000857838-0.00014623658066939186j 0.00015961850866980966+0.00014857964504546114j -8.498885359667641e-05+4.561451384906704e-05j
-3.551213297801194e-05-0.00021765787836099427j 8.417436027781774e-05+0.000202215160359303j -8.679274755532048e-05+1.9100176057138273e-05j
0.0001620579544904216-0.00031031621859628435j -2.521584429180419e-06+0.0001752972083115238j -4.5222305328174285e-05+1.5285688661943196e-05j
0.00022075272032347638-0.00019465724723201385j -3.8423075366603605e-05+0.00015616432180393583j -7.807343773092865e-05-4.591089720621565e-05j
0.0002994690795748151-3.4989320110679256e-05j -8.289367841908388e-05+8.916266072494033e-05j -3.24077771419154e-05-6.262085219281877e-05j
0.00033646721938986377+0.00011478094939051333j -6.28570505050938e-05+7.697973131950685e-06j -3.4105927758948584e-05-2.638192761257673e-05j
0.0002502467852292291+0.0002303811804455841j -8.094563146636782e-05+8.362203717624105e-06j 2.4739659126877032e-05-7.848244674715545e-05j
0.00010605804494817373+0.0003427303349163988j -5.2170364751306656e-05-2.090431457386343e-05j 2.383425643297538e-05-6.550654108136203e-05j
-6.08745814396459e-05+0.0004043949868326507j -1.611042520427829e-05-1.7750740017341958e-05j 5.121305636773965e-05-7.877356901131986e-06j
-0.00018557170063138005+0.0003413846215406643j -4.193435229791569e-05-5.057724862134161e-05j 4.858733533431218e-05+4.952710305795411e-06j
-0.0003455343063988714+0.0001914255722842257j -3.987338959884959e-05-6.701333459148277e-05j -1.0096674357487504e-05+1.5732043189248044e-05j
-0.0004168277018578975+2.691932975855872e-05j -1.329019298191981e-05-6.781965170387154e-05j -3.462062366583131e-05+1.1135844328290329e-05j
-0.0004303321807453064-0.0001732056907519655j 2.2425141540840903e-05-9.0714205635823e-05j -2.336756669331381e-05+2.202126624232463e-05j
-0.0003103186862819028-0.0003508533588742916j 8.53816435051381e-05-4.477954549003038e-05j 1.8405911078526266e-05+1.153899822687526e-05j
-0.0002629013939301454-0.0005694642203276074j 8.406813353881488e-05+1.9742321528497357e-05j 2.739222364619147e-05-4.0190232044568666e-05j
-0.0001205236527441172-0.000585062966819663j 8.772819025012971e-05+3.523678441329442e-05j 7.566551678102898e-05-4.8735729457664716e-05j
1.3116982057363935e-06-0.0005310112465172457j 0.0001135961350989092+9.161807829116584e-05j 8.652135740264865e-05-9.602180967346435e-05j
0.0002421134546492316-0.0006787786936704177j 7.01855525520665e-05+0.00020130871889627777j 0.00012507120721344018-2.6243825053414673e-05j
6.843327724399099e-05-0.0007174064812300466j 0.00010280811131639169+0.0002110650918983267j 0.00024203513895935177-0.0007025366800394495j
-2.0771759815077692e-05+8.97063941649494e-06j 0.00011642888340142557-2.364806795031262e-05j 0.00025685227842381174-4.1476169035216767e-05j
-0.00012281362341025253+9.585377615973814e-05j -1.5220886349083857e-05-9.715484396924964e-05j -1.2520780345965185e-05-3.215793711715099e-05j
2.1246389752019855e-12+2.5018027435144904e-11j 7.114251771141355e-12+3.935475627675562e-12j -0.00010204969223389854-0.0002744386812814731j
2.755903506485896e-12+2.4811466704134312e-12j 5.88111905013319e-13+7.939581336185428e-13j 9.74548641332762e-05+3.965891632841398e-06j
-3.885762826503498e-05-5.411698012590419e-05j 6.645387527759247e-06-7.358421134095696e-07j -1.663368575780195e-05+1.0813511864508237e-05j
1.6605324446390958e-05-9.068821488407618e-06j -7.670311518684318e-06+1.4369927603068571e-06j 1.3179232144702374e-06+3.806922538104457e-05j
8.521613528470861e-05+0.00013274011835243913j -8.217074275358895e-05-8.89297019030351e-05j -3.6993111419596276e-05-9.853782308081278e-05j
1.6838468600936e-05+0.00015439686931549904j -2.72138286135137e-06-0.00021733783954501224j 4.415104516562911e-05+1.4580115474324187e-06j
-8.418975814005444e-05+8.035447696533135e-05j 7.394213520275946e-05-0.00015411544718293578j 3.5056616374200585e-05+1.3492542990944084e-05j
-0.0001346628205714061+4.239245410564532e-05j 0.0002074048766628257-7.426267478329872e-05j -5.060323698508251e-06+2.733158315701361e-05j
-0.0001852494601959041-5.04173005535208e-05j 0.00020936646178442185+6.980374549644648e-05j -3.238938674790348e-05+2.6697754419762825e-05j
-0.00015849472181698484-0.00013360997507805695j 0.00018088827365700532+0.00015598792724837239j -4.8150819568031494e-05+1.7092152983771665e-05j
-7.746900763555047e-06-0.00010193076084040055j 0.00010820048044576195+0.00020829150350729048j -6.227843815750677e-05+1.6075080411692537e-05j
8.21965396921715e-05-0.0002487848435540692j 1.814506096573262e-05+0.00021301795246632263j -5.629341811916457e-05-1.4616517448466816e-05j
0.0001972076855077046-0.00025325036588144423j -3.9551261134368904e-05+0.00018304770813756452j -5.360088658118161e-05-3.3132212086525615e-05j
0.0002428245289362568-8.611081948963297e-05j -9.042371749511962e-05+0.00010939118996384696j -2.5391015174075475e-05-4.5321041765527636e-05j
0.0002688384237827897+3.857851158325709e-05j -0.00011012220005471832+3.955716781279793e-05j 5.818024715832155e-06-3.8623348842567665e-05j
0.00022282973271971505+0.00013598175756590828j -0.00011325753763483694+1.0666040944762144e-05j 2.2932147737601012e-05-4.980171145298254e-05j
9.367047464220052e-05+0.00024114712022725032j -7.999404157305459e-05-2.549592703003369e-05j 2.164168637184045e-05-4.371000382932237e-05j
-2.8737668745203768e-05+0.00027776578441057666j -6.240773739450662e-05-5.0930008721957396e-05j 3.0326763525811424e-05-1.0735454582352624e-05j
-0.00016639966817875385+0.0002235507322675706j -7.351856467807394e-05-9.168245506553112e-05j 2.4071092360227465e-05-9.958426303676836e-07j
-0.00025035128603661535+0.00010154711250399449j -1.241648614740115e-05-8.974110108485478e-05j 5.565514051120053e-05+2.695764212222662e-05j
-0.00031290850116312677-2.9735200365727203e-06j -5.369556449126498e-06-9.961957510993747e-05j -1.837542925633321e-05+8.868338592908848e-06j
-0.00031502541580993577-0.00017951314167300713j 4.294195219163915e-05-0.00012852861899394861j -1.687477471938574e-05+3.060393936198115e-05j
-0.00021389827207616576-0.00028634296622370443j 9.439099366442847e-05-6.026451162302252e-05j 3.313962725611584e-05+5.618643540613929e-05j
-0.00014929149843737673-0.00042029972820982405j 0.00013358890735857746-1.8507629536180236e-05j 2.539099930270027e-05-1.966979185535481e-05j
-6.781487787343967e-05-0.0005481480218442305j 0.00018022270031853188+4.8273264055693255e-05j 5.160541275263612e-05-3.313291172725979e-05j
1.6316220278050982e-05-0.00043673514495951845j 0.00014937865644182012+6.238614938684307e-05j 0.0001274389143036597-4.646051440699167e-05j
0.0001081232575795759-0.0006092300084922694j 0.00013642806519559094+7.361904001993692e-05j 4.476989492954103e-05-1.456699538291728e-05j
-4.963324739699073e-05-0.0005153549938009607j 0.00020349356205101224+0.0001818314072081143j 0.0004927202987220244-0.0003096148646158641j
-1.8108959514960755e-05-2.645794950921778e-05j 0.00013088406784573085+2.235240131035451e-06j 0.00022006589528181543+7.0842780869798575e-06j
-0.00017154760061095512-0.00014981906120163413j -3.301140786674649e-05-8.594749682608122e-05j 8.053773209299112e-05+4.399081694927448e-05j
-1.0467911137697772e-11+1.1256619437037873e-11j 6.574070833224468e-12+2.819655709032051e-12j -0.00032428271037898416-0.0004150298570629016j
2.0453546135521227e-09+3.9769043775499624e-10j -2.429607976555996e-09-4.748588550594442e-10j 2.8151485042283124e-05+4.659287917735064e-05j
-1.2343479969704915e-05-3.344937505080666e-05j 9.675924617191427e-06+8.413410658166042e-07j -1.1446311766035607e-05+1.7623177987608583e-05j
2.1106226081267383e-05-2.351730751544937e-06j -2.5038432269111728e-06-6.15532727011536e-06j 7.12102180713042e-07+3.097214077177452e-05j
7.005278111504638e-05+6.567733094939038e-05j -7.345923233857664e-05-0.0001131999043307325j -4.135776246259836e-05-4.4766268717180104e-05j
2.903885744887603e-05+9.194910554611873e-05j -1.4925777374259762e-05-0.00019190385068586837j 2.066860363155285e-05+2.0393500637220742e-05j
-6.819550553161727e-05+9.58859001809503e-05j 0.00010479363833291975-0.00018499811691017243j 3.465742153650268e-05+1.2624341815236504e-05j
-0.00011887988513006909+4.6417708840898155e-05j 0.00018692605355448362-8.247901648362572e-05j 1.2351853000015739e-06+2.540610853468909e-05j
-9.300267996311605e-05-3.0574560776596704e-05j 0.00012236500274475262+3.29866702872392e-05j 3.187930870861298e-05+3.1620009056403975e-05j
-6.172917037087749e-05-3.622162269607e-05j 0.00017596079376038692+0.000144946422428195j 8.346399783291224e-05+5.966418788184606e-05j
-3.5679681490888815e-05-0.00011834651944669304j 0.00011569531094720659+0.00022699278615779346j -1.9031209503889254e-05+9.081571320032661e-06j
1.5992427922473266e-05-0.00018671868633669751j 2.2801082205446525e-05+0.00023262526877000165j -1.836605318036333e-05+1.0931068333931701e-06j
9.196912981418738e-05-0.00012755508560279607j -5.042551466276241e-05+0.00018293553471467543j -5.5084907309027795e-06+3.153720828742964e-05j
0.00012185138779241151-6.102558129018709e-05j -0.00010330681951457498+0.00013329289263345253j -1.145107027338005e-05-8.725595489851811e-06j
0.000173745698718986-3.9700375353380216e-05j -0.0001311061159868612+5.7748047023987755e-05j -3.313921924355525e-06-8.08377356890113e-06j
0.0001232149133907371+5.858348873515804e-05j -0.00010712530848319923-4.394372425283127e-06j -3.6713582154443594e-05+7.733636909666382e-06j
6.856717974028762e-05+0.00012827535039509793j -0.00011766297756337123-3.362746149944994e-05j 6.434802970902058e-06-6.632255655875508e-06j
-3.259438557814906e-05+0.00011920868379776802j -0.00010870504958473509-8.410927742657297e-05j 4.855606262695879e-07-8.64386494996083e-06j
-0.000186696456897318+6.431803044553783e-05j -5.73962655093713e-05-9.729598423012258e-05j -9.14897799476838e-05-5.068239248511669e-05j
-0.00017741884621470252-7.12933983571532e-06j -5.8103896214444666e-05-0.00012543036037994715j -1.9603283454133095e-05+4.886490366739487e-06j
-0.00018681729191049226-5.8781870882879786e-05j 2.5510800836668986e-06-0.00013141949851600346j -1.07151597607253e-05+2.8054349114279257e-06j
-0.00017119225184239085-0.00010592387347040075j 5.9493138949437894e-05-0.00012785588368179166j -1.8270360673174763e-06+7.243794561163597e-07j
-9.8169623613869e-05-0.00020224465326420317j 0.0001019793308296902-0.000109994051265449j 4.171816375721088e-06+4.803263236977635e-06j
-1.6264393047023004e-05-0.0002561363981082686j 0.00015759696078740908-5.700087036498705e-05j 2.7651894673595496e-05-1.0108308125504548e-05j
-1.2611450342081841e-05-0.00029176404863823235j 0.00018533262246651883+4.561006838720544e-05j 3.694642640411494e-05+3.117923527071292e-06j
9.99987249508173e-05-0.0001732618666278852j 0.0001615809367729082+6.894148146654998e-05j 5.475088229063037e-05-6.7825853344468205e-06j
4.04844885133753e-05-0.00020672156394427983j 0.0001503922191474407+0.00016783826421754475j -2.240919965993385e-05+1.7455149651962993e-05j
-6.452114606937438e-05-0.00015921244417966169j 0.0002431138061522705+0.00020584297730041976j 0.0005293957364953047+2.1269933298337467e-05j
4.416849800917842e-05-6.0765989513317494e-05j 5.928624792048845e-05-5.275455676814914e-05j 0.0001786824738906707-5.2920236331932236e-05j
-0.00021441052549334556-0.00030573975867455793j -3.875954271549518e-05-8.527138323863476e-05j 0.00017029951996563346-2.2936490042442404e-05j
-3.437598250575262e-11+5.999562523565742e-08j 3.129219834154074e-11-7.126605890692803e-08j -0.0008605514019759276-0.0005773712163274869j
4.4364002462671105e-07+8.67065040550056e-08j -5.269617662881894e-07-1.0299393321821405e-07j 6.607038556017841e-06+5.323129448096852e-05j
9.134326907699476e-06-8.763775284386107e-06j 1.2706461706623587e-05+2.418524245042778e-06j 4.025516363869663e-06+2.097209503349611e-05j
2.2215750281416215e-05-1.0715637756140275e-05j -3.394827961292463e-06-2.1087992620532387e-06j 4.9560855769544275e-06+2.176145982867724e-05j
1.4648726661470269e-05-4.080724858916821e-05j -8.619997033157386e-05-6.309842631189339e-05j -1.8490898093735076e-05-6.1469795272194516e-06j
1.5364714501435926e-05+7.193213702621126e-05j -1.6956773619316643e-05-0.0002488102827380429j -1.3726651932534287e-06-1.5168825109547123e-06j
-4.763728107211593e-05+5.928157614643929e-05j 0.00010983954027228687-0.00018381981636316757j 1.4074220184001424e-05-6.464078259599187e-06j
-8.965346281181221e-05+5.7924412990682413e-05j 0.00019248465473919383-8.157395286317547e-05j 8.282646555501083e-06+3.2293671977333944e-06j
-0.00010567208038172446+1.78752493950094e-05j 0.0002191693654641351+5.8674828564050216e-05j 5.102189875445898e-06+6.869221760270361e-06j
-0.00011061187186192444-5.367027797418381e-05j 0.0002002871676173763+0.00014870417651216623j -4.201961217192798e-05-1.0330276844469428e-05j
-9.052364920978749e-06+1.5611818974450878e-05j 6.939964054021708e-05+0.00010517712979069395j 6.25303628033543e-06+3.6722290678882223e-06j
-9.965448215977736e-07-1.4719901708221788e-05j 1.2833692521212404e-05+0.00010589982407070983j 5.657575217030856e-06+1.115878356115195e-05j
1.4653140929543131e-05-3.807459906136346e-05j -4.769675877732145e-05+9.507278017688208e-05j 4.999343639140705e-06+1.8614953534408918e-05j
2.3760265042012896e-05-2.8097483878807627e-05j -8.67450710672314e-05+4.963092316031397e-05j 2.239252942104527e-06+9.821473297710021e-06j
3.4552723145769113e-05-2.417322091853933e-05j -0.00011232578901632778-4.4683762845747934e-08j 7.145582792937565e-08+7.877735203894701e-06j
4.081325739335612e-05-1.592845318432804e-05j -0.00012857628640604687-4.983581432421775e-05j -2.0959110434245635e-06+5.932980711054899e-06j
-5.368745336895389e-06-9.317258024356234e-06j -0.0001249418988355424-6.137933472465068e-05j -5.376065175377878e-06+5.452743808057178e-06j
-4.942942859047408e-05-1.9176551552498173e-05j -7.153412853917312e-05-6.470885392930516e-05j -9.224858611162412e-06+3.577232511961002e-07j
-0.00010046614580685784-4.047918418538465e-05j -9.059733171547849e-06-6.416360387549689e-05j -1.3040848770978137e-05-4.724913939438075e-06j
-8.08227944123088e-05-7.835298537043233e-05j -6.287691305034766e-05-0.0001224799988006617j -1.8239499271091917e-05-1.2079594879270905e-06j
-3.928444742801924e-05-0.000132887807465484j -8.193259199144246e-07-0.0001317088195397342j -8.03880716248404e-06-7.246128917040078e-06j
5.995984459227902e-05-8.408770648061377e-05j 8.008973573064561e-05-7.115178146602116e-05j 3.841054169059355e-05+8.82994202660443e-05j
5.064644677751344e-05-0.00011833043293579671j 9.991931537348989e-05-0.00010651131916615959j 1.8710418810541947e-05-1.605075041400748e-05j
0.00014533462169514567-5.644626832395368e-05j 0.0001646206205430568-5.1604606357374395e-05j 8.63571043145201e-06+2.923646721211733e-05j
0.00010771587715935011+1.0042058369247745e-05j 0.0001946690960779649+5.2165533599173154e-05j 2.005386843168909e-05+4.273664938511605e-05j
0.0001947311418323129+0.0001120766895046627j 0.00017378185001591166+7.549610353821096e-05j -2.1415555538132116e-05+3.415313750650583e-05j
0.00013031421046785313+0.0002446843006971366j 0.00016379123093523783+0.00018722208943897605j -4.7823279855892643e-05+7.659435010576014e-05j
0.00010071727504403809+0.00017617108326886235j 0.00034943057044947+0.0003256643787641341j 0.0005585928081366547+0.00025046231440900286j
5.386807068668645e-05-8.536045804960973e-05j 5.437365028902517e-05-4.438825114665261e-05j 0.00018340519365065317+8.429371838905237e-05j
-0.0003011791292744489-0.00033221579976004363j -4.450767756424398e-05-8.459526965118769e-05j 0.0002345096878034914-0.00013591142569109024j
-5.1405381775927786e-09+1.301558653325737e-05j 6.095125989951636e-09-1.5460081113445578e-05j -0.000983421854752676-0.0006044535279476028j
-1.8675172530455156e-12-3.6405630628121086e-12j 1.246075317313566e-12+8.383438298439458e-13j -1.1315030406063182e-05+4.397955988929825e-05j
1.0732795371249268e-05+3.992571917613953e-06j 1.3495467408589574e-06+3.1113962260737313e-06j 1.8512671953762885e-06+2.5054605530911336e-05j
1.7638084432351152e-05-1.3567027027371986e-05j -4.2858126957701635e-06+1.937728745962526e-06j 1.883367448339262e-05+1.0584552840564632e-05j
-3.969792136487687e-05-6.61464860225444e-05j -8.32899933157546e-05-0.00010269487471512187j -2.7583366630758213e-07+1.2142783725512803e-05j
-2.3539532982044837e-05-1.5303353936556078e-05j 7.152164009667357e-06-0.00023235978001970423j -1.3525701173116815e-05-6.625196425713029e-06j
-2.120059198110502e-05+3.48434195069907e-05j 0.0001148846044984055-0.00018264130320408704j -8.546319440462684e-06-2.69753056723469e-05j
-3.5158914165907684e-05+6.250122645278035e-05j 0.00021478396709091093-7.899627979053597e-05j 2.4370199874376634e-05-1.738293681849309e-05j
-1.0052628243509164e-05+7.490705268206813e-05j 0.000219110745715936+5.367426270496801e-05j 3.332260303635019e-05-1.863930342233263e-05j
-1.1984818953250618e-05+7.736049704414852e-05j 0.00019711568284536658+0.00014606338364659403j 5.2697623297775264e-05-2.588512085890574e-07j
-8.174532677596304e-05-3.4316263899634636e-05j 0.00012903225542749223+0.0001973951899250722j 4.809407142108381e-05-1.3676155290697216e-05j
-6.507053358520621e-05+5.534156514332085e-06j 3.1834297995776445e-05+0.00021561338926099475j 4.165439193117616e-05+1.4953496587497804e-05j
-8.04414991682034e-05-8.032494865325312e-06j -5.2197298386837444e-05+0.00017420164718381744j 2.473803601147953e-05+3.62447575200442e-05j
-0.0001383134766011424+2.5504459708007445e-05j -9.021658681240602e-05+0.0001211196035114353j 1.5560589655735836e-05+5.029104473681366e-05j
-7.155145058201811e-05-7.521021047370387e-05j -0.00011765117826597323+5.498018846804881e-05j -6.122788992134505e-07+4.487546818102662e-05j
-0.00011573106931070433-0.00011354839635810423j -0.00011093822064888023+7.267643604960787e-07j -2.621159666657337e-05+3.685618409964558e-05j
-7.631237715585108e-05-0.00016461502857227834j -8.472132304659963e-05-2.5182223549100337e-05j -3.93602805203209e-05+3.383562439280379e-05j
-5.355154451144582e-05-0.00016772560087878553j -8.339267863883038e-05-5.704694785226867e-05j -4.707391050202481e-05+8.77205815350781e-06j
-2.4357538513473574e-05-0.00023316356875171005j -8.790495603668557e-05-8.369440968799756e-05j -4.3722151503826194e-05-3.2614625614802703e-06j
7.985687981942372e-06-0.0001542467383644961j -2.5450933584687396e-05-8.367995653102863e-05j -8.137274674669826e-05-3.417670428139435e-05j
0.00010746250524619478-0.00016173976271835496j -6.102132293203262e-06-0.00010248385766901723j 3.3278248063920663e-06-1.5505726318530508e-05j
0.00018264642411911335-9.697818036799477e-05j 3.894068625153976e-05-0.00012442284090361026j 1.5658709122373985e-05-3.443494465713747e-05j
0.000190770290462621-2.575379941005055e-05j 8.406023798870014e-05-6.409801852134741e-05j 3.094811020979775e-05-6.87076277777249e-05j
0.0002657037122225276+0.0001022708995053742j 0.00015252453287618867-2.313521401262106e-05j 1.2012927571560701e-05+3.867744072915656e-05j
0.00029299716863569387+0.0003438542112630869j 0.00021904551088657088+4.74835484785683e-05j -6.140175722878315e-06+8.396822589308835e-05j
0.00024981600110143143+0.0004117349353015713j 9.775434785703479e-05+0.00013981778311719358j -0.0001264776431022932+7.662140448897696e-05j
0.00014226769541895662+0.0005675058998561545j 0.00018793736653448587+6.988115628031819e-05j -4.832876163665597e-05+8.470908678541889e-05j
0.00025243125300241216+0.0006094760440829778j 0.00021494262386012242+0.00016419782230900546j 0.0006193259072763108+0.0007631266487038966j
4.0859427888534354e-05-4.957907627576097e-05j 4.946105265763445e-05-3.6021945523284356e-05j 0.00021281038191397662+0.00034848278027386646j
-0.0002493950529180431-0.0004435704997187532j -8.51229075977398e-06-4.56469520712216e-05j 0.0002021549096263118-0.0001755911034148553j
-9.629025646439612e-12+5.054126822475301e-12j 1.7134142642510744e-12-1.6746003977639058e-12j -0.0010929692321766699-0.0005703591554638477j
-2.8423904545454918e-12-3.1973607162776753e-12j 1.310671286269753e-12+5.329046695625202e-13j -2.6182751068830008e-05+2.245919643798448e-05j
4.085739894867014e-05+2.2023459008161127e-05j 1.1555064130486583e-05+1.0473510141721305e-06j 1.4310250440369938e-05+1.4298064255281378e-05j
1.2016101938684156e-05-1.091444149078364e-05j -6.5070501686688735e-06+5.111276733865431e-06j 1.8616934267588514e-05-5.68507087979006e-06j
-7.199724482322874e-05-0.00011201742579620095j -6.32911070436263e-05-9.577315190900864e-05j -1.9572003244927322e-05+3.0865749992159848e-06j
1.7017747173980649e-06-0.00010682155736209784j 2.5472498965912895e-05-0.00021903422413400406j -1.9177356506480623e-05-2.050046945631076e-05j
-2.2744828617249737e-05+2.8259915758032832e-05j 0.00011486268008808838-0.00015087312406838915j -4.2502541279019125e-05-4.489678164097424e-06j
2.712789883863823e-05+1.4845087670010014e-05j 0.00012249546113631747-4.69837805809954e-05j 7.08392250388444e-05-5.669838892890798e-05j
3.4461519319860716e-05+8.44785573404541e-05j 0.00019954201981634093+5.084851578815127e-05j 5.275516748639966e-05-4.000204111457839e-05j
1.5912364538046728e-05+0.00011637759056173958j 0.00017357355777468093+0.00013310014189472295j 8.153368318250866e-05-2.9316304905605926e-05j
-4.532655782085742e-05+0.00010435242906760123j 8.758387972940013e-05+0.0001871387024896701j 7.991501386277333e-05-1.609465605393166e-05j
-0.00012271427509447363+8.091361622791626e-05j 1.7265532886386667e-05+0.00018541965716936974j 7.542545457253148e-05+2.5889699550334166e-05j
-0.0001515513094302254+7.030273978219434e-05j -5.260081329104198e-05+0.0001421415738382208j 5.277749018528603e-05+5.309790442356426e-05j
-0.00019286505612527936+2.204858901845854e-06j -8.266414194758423e-05+9.329499363065447e-05j 2.9721843349929194e-05+3.9829972137901395e-05j
-0.0001815873144578691-7.505177236253292e-05j -9.036453751327211e-05+2.6239082970222907e-05j -1.0260175800202215e-05+7.863358695071265e-05j
-0.0001876630380776711-0.00015421753989865815j -7.033293961680175e-05-9.444050252040305e-06j -3.128042542102007e-05+7.394577024256063e-05j
-0.00013087650432372017-0.000249163127576068j -4.8421847624257e-05-2.958222170149993e-05j -4.406295489385726e-05+5.210928084295661e-05j
-7.590526011969283e-05-0.00029585675689319617j -2.7739007659889477e-05-2.738970858447733e-05j -7.451806586218472e-05+9.849280863903607e-06j
-1.2437801842665695e-06-0.0003190819413683937j -4.6502584146263177e-05-4.851025121774567e-05j -6.33831609781106e-05-8.98598388646382e-06j
0.00013628300426141924-0.0001860335286506246j -5.177546662690309e-05-6.45052160695717e-05j -7.040503748822498e-06-2.903660148774533e-05j
0.00023588960871704875-0.00016585561414378817j -1.138493866649207e-05-7.325889579830005e-05j 2.4128626905547256e-05-1.9813323016697603e-05j
0.00028221388213902504-5.8802697639266096e-05j 2.2065115687007947e-05-9.090306145611921e-05j 2.6080804376712713e-05-2.8800375737287755e-05j
0.0003006446406247161+7.106104140783139e-05j 8.124924040930982e-05-4.543651458942142e-05j 4.14824042391341e-05-3.574279933002802e-05j
0.0003230020388142815+0.00030968575703259614j 7.916991820562776e-05+2.7431593301371115e-05j -1.1611183988903255e-05+6.839686588274905e-05j
0.00027308938309110833+0.00039304664748183245j 0.00016726676652293075+7.40162262636815e-05j -2.8790460674224937e-05+0.00010767492321111369j
0.00020875332122391408+0.0004397520822602485j 0.00015276823832285932+8.685741656955175e-05j -4.14928670221371e-05+0.00011461278389941757j
5.37555979181636e-05+0.0005838832954330585j 0.00011754978358131482+0.00020287680343977345j -0.0001202897937916211+7.958940510760515e-05j
0.0001630654421465275+0.0006826264707878156j 0.00013753796567842142+0.00020421671948656075j 0.0005136809891382457+0.0008464545636581058j
-8.095645255674477e-05-4.826942457595178e-05j 7.97778095211428e-05-1.4815785238350611e-05j 0.00010496454064310969+0.0004278357117510997j
-0.00029710373855475626-0.0003643528164034505j -2.0461789597875147e-05-4.491333732470683e-05j 0.00024150394083864452-0.0002751406431981489j
-2.5177924708224623e-11-9.580533946125246e-12j 1.106364800744104e-12-3.896269949180421e-12j -0.001178076854595867-0.0004598220086443999j
7.346666053787845e-07+3.960512849457196e-08j -8.726482523462389e-07-4.7045941092669475e-08j -0.00010408932114691368+2.2039794678010494e-06j
5.85428887996316e-05+1.75770017022696e-05j 9.395446273317636e-06+1.565752006920747e-06j 3.560516854774575e-05-3.307028273840169e-06j
-9.584895978161483e-07-1.688748589909972e-05j -6.563992932947797e-06+1.0584522202569182e-06j 1.8598977145530763e-05-7.571505827332641e-06j
-0.000109349177236739-0.00013848933592160699j -5.298960048615246e-05-9.160819848405936e-05j 8.673920093497697e-06+6.33490835657276e-05j
-0.00010828761058981329-0.000190720091323659j 2.8471842338338063e-05-0.00019049754799133284j -4.346506964526552e-05-4.783757206736311e-06j
1.8787155331318983e-05-4.582213946999565e-05j 0.00011385265659695796-0.00012529213886198383j -5.372743651598e-05-3.191984170511609e-05j
4.834514716834508e-05-1.3896314127600532e-05j 0.0001806476771343198-4.623578896413762e-05j 1.4676889583495012e-05-6.468191453319723e-05j
9.694187354574139e-05+8.920400522040428e-05j 0.000152953315408777+3.256341389005002e-05j 8.326386438905837e-05-3.339010583384139e-05j
3.323389472303485e-05+0.00013445724400080875j 8.95374951404764e-05+8.538221650836446e-05j 0.00010245076585115715-5.2811547667878136e-05j
-5.1660346820106024e-05+0.00017758718740024153j 6.597226922733568e-05+9.86254665232031e-05j 0.00010210006570207251-1.943386672893421e-05j
-0.0001523285702296122+0.0001721681101231136j -8.905022670360029e-06+6.565918588323201e-05j 0.00011427475867102689+4.483801320253009e-05j
-0.00019746519259420262+0.00011195743625769701j -1.63367346773379e-05+3.229559139227714e-05j 6.753963052170117e-05+5.9966580281897106e-05j
-0.0002728686155959876+3.768394041362295e-05j -2.4688305862288775e-05-1.7307435157237579e-06j 2.080348609781022e-05+7.509573592808007e-05j
